id,uri,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,album_num_tracks,album_cover,source,peak_rank,previous_rank,weeks_on_chart,streams,week,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,country,region,language,pivot
3742,spotify:track:1MRhIdcloOD0uiiG3ybXGX,134,Patricio Rey y sus Redonditos de Ricota,1.0,Patricio Rey y sus Redonditos de Ricota,spotify:artist:6byQKddO1b34lXC2ZEjehQ,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb0af3bf2cf1b5d4d128759579,0,Un Poco de Amor Francés,1991-09-27,10.0,https://i.scdn.co/image/ab67616d0000b2736b26c788ddc971ca6176a650,Patricio Rey Discos,125,132,73,240159,2021-02-11,0.532,0.7759999999999999,9.0,0.0,-7.872999999999997,0.03,0.024,0.00041900000000000016,0.358,0.667,137.736,206200.0,Argentina,South America,Spanish,0
3743,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,135,Ariana Grande,1.0,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,pop,https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952,0,34+35,2020-10-30,14.0,https://i.scdn.co/image/ab67616d0000b2735ef878a782c987d38d82b605,Republic Records,86,123,15,239543,2021-02-11,0.83,0.585,0.0,1.0,-6.476,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,Argentina,South America,Spanish,0
3744,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,137,Harry Styles,1.0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,Golden,2019-12-13,12.0,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,Columbia,74,117,16,233080,2021-02-11,0.448,0.838,4.0,0.0,-5.2570000000000014,0.0557,0.21,0.000131,0.131,0.254,139.863,208907.0,Argentina,South America,Spanish,0
3745,spotify:track:0C9V5jMElp7laZZdsCHufD,138,Los Tipitos,1.0,Los Tipitos,spotify:artist:1SykQGBiBwkQ1fcGpJ1BJt,latin alternative,https://i.scdn.co/image/ab6761610000e5eb82f18692b08d6c69f0215235,0,Campanas en la Noche,2004-08-01,12.0,https://i.scdn.co/image/ab67616d0000b2735c54b1c82340ebace0d27893,Pop Art,128,146,105,231960,2021-02-11,0.636,0.593,4.0,0.0,-5.181,0.0567,0.303,1.41e-05,0.108,0.742,145.972,237547.0,Argentina,South America,Spanish,0
3746,spotify:track:3SyKG06yOK3omo29EwZ8dP,139,Mancha De Rolando,1.0,Mancha De Rolando,spotify:artist:4DuhYdfd2jHMdaqYVYZp04,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb08f1db878abf060b2881192e,0,Arde la Ciudad,2004-03-01,11.0,https://i.scdn.co/image/ab67616d0000b27336515903f92f8bdc8ad85074,Pop Art,139,145,43,231831,2021-02-11,0.581,0.915,0.0,1.0,-3.307,0.0303,0.017,5.97e-06,0.135,0.8190000000000001,135.085,252760.0,Argentina,South America,Spanish,0
3747,spotify:track:13Tbv4nflNxg9kYBIbJnd9,140,Rauw Alejandro,1.0,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,0,Dile a El,2020-11-13,16.0,https://i.scdn.co/image/ab67616d0000b2733926e048d839e1173fe17326,Sony Music Latin/Duars Entertainment,140,178,4,229370,2021-02-11,0.784,0.5870000000000001,4.0,0.0,-3.572,0.0767,0.375,0.00109,0.111,0.261,90.03200000000002,209540.0,Argentina,South America,Spanish,0
3748,spotify:track:3y5ahYM9zwyOCt3mieZ0PZ,141,Abel Pintos,1.0,Abel Pintos,spotify:artist:6HTUcOExehqydqa7C3usAa,pop argentino,https://i.scdn.co/image/ab6761610000e5ebf55f98e211caf7acffcfdd7e,0,Oncemil,2016-10-07,11.0,https://i.scdn.co/image/ab67616d0000b273faff3e3b3b45b9cf584b9f62,Ariola,78,139,156,228594,2021-02-11,0.633,0.698,0.0,1.0,-3.313,0.0301,0.161,0.0,0.146,0.369,144.172,221080.0,Argentina,South America,Spanish,0
3749,spotify:track:06AeUCEBbDQ0FNziK1BYvj,142,"Dillom, Punga, FERMIN",1.0,Dillom,spotify:artist:4cJD9t5QBFTUQcd3xfbOb2,trap argentino,https://i.scdn.co/image/ab6761610000e5ebba72ab78c81d0ea16818843e,0,Sauce,2021-01-22,1.0,https://i.scdn.co/image/ab67616d0000b273713cd4fdac3a61dfb4e1a137,Bohemian Groove,124,124,2,228086,2021-02-11,0.6890000000000001,0.565,8.0,0.0,-5.66,0.0535,0.049,0.000129,0.11,0.527,110.02,201640.0,Argentina,South America,Spanish,0
3750,spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ,143,Sech,1.0,Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,reggaeton,https://i.scdn.co/image/ab6761610000e5eb2f364933daca7516c6193ffe,0,Relación,2020-05-21,21.0,https://i.scdn.co/image/ab67616d0000b273a00b470b311631817cc9fe93,Rich Music,2,137,45,227475,2021-02-11,0.805,0.562,7.0,0.0,-3.117,0.105,0.125,4.96e-06,0.14800000000000002,0.767,172.09400000000005,184255.0,Argentina,South America,Spanish,0
3751,spotify:track:68cko9zdsKwaxgb98sF36S,145,No Te Va Gustar,1.0,No Te Va Gustar,spotify:artist:4ZDoy7AWNgQVmX7T0u0B1j,latin rock,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78,0,A Las Nueve,2019-04-12,15.0,https://i.scdn.co/image/ab67616d0000b2739fa57de3cadf29c9bddb8d2c,Elefante Blanco,103,144,74,227057,2021-02-11,0.626,0.632,2.0,0.0,-8.036,0.0285,0.257,0.0,0.8290000000000001,0.6509999999999999,128.01,202063.0,Argentina,South America,Spanish,0
3752,spotify:track:6jDx3MNG0yJdrvEBZohKBE,146,Rodrigo,1.0,Rodrigo,spotify:artist:235Vf4hkmwvxjVEMuCbRxm,cuarteto,https://i.scdn.co/image/ab6761610000e5eb10ed5e8cb7fb5e14dd4a4a93,0,Ocho Cuarenta,1998-08-11,10.0,https://i.scdn.co/image/ab67616d0000b2736cad176e0218599f4bca434c,Magenta,68,167,54,225788,2021-02-11,0.614,0.7020000000000001,0.0,1.0,-10.145,0.0316,0.0759,0.0,0.297,0.851,147.98,354627.0,Argentina,South America,Spanish,0
3753,spotify:track:6ySWtyMprBb1YX8WAAuFBs,149,Los Abuelos De La Nada,1.0,Los Abuelos De La Nada,spotify:artist:5R3NywPPOyhLfdvutgg0me,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb8f1b0552958857772686f221,0,Mil Horas,1999-01-01,28.0,https://i.scdn.co/image/ab67616d0000b273533d58b104b43d37efe53757,Universal Music Argentina S.A.,117,148,138,223862,2021-02-11,0.698,0.362,7.0,0.0,-13.706,0.0833,0.251,0.0,0.0758,0.569,99.748,168345.0,Argentina,South America,Spanish,0
3754,spotify:track:77ELHW62FXS5ZGWNbcvgY0,150,El Reja,1.0,El Reja,spotify:artist:7HSeegdmjLYRJpkOYIaZIW,cumbia pop,https://i.scdn.co/image/ab6761610000e5eb07d556db30807f8d38ec5449,0,Me Vas a Ver,2020-08-21,1.0,https://i.scdn.co/image/ab67616d0000b2731f0a78e6b570141df7918f49,Montevideo Music Group,75,149,16,222625,2021-02-11,0.794,0.894,5.0,1.0,-1.519,0.0445,0.111,0.0,0.23,0.932,145.41299999999995,146289.0,Argentina,South America,Spanish,0
3755,spotify:track:5DJU9Q0jXkv1AeEEMs9rtZ,151,Alan Gomez,1.0,Alan Gomez,spotify:artist:6oMRQ5H3A2XA5I3RG3leni,cumbia 420,https://i.scdn.co/image/ab6761610000e5ebf2e4647517e8f7d5c138efaa,0,Relación Rota,2020-02-28,1.0,https://i.scdn.co/image/ab67616d0000b27342606820b2406b53ecfc6078,Dj Alan Gomez,95,158,21,221260,2021-02-11,0.685,0.82,6.0,0.0,-2.985,0.314,0.311,8.21e-06,0.113,0.962,204.204,119559.0,Argentina,South America,Spanish,0
3756,spotify:track:3jjujdWJ72nww5eGnfs2E7,153,Harry Styles,1.0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,0,Adore You,2019-12-13,12.0,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,Columbia,47,129,62,220704,2021-02-11,0.6759999999999999,0.7709999999999999,8.0,1.0,-3.675,0.0483,0.0237,7.000000000000003e-06,0.102,0.569,99.048,207133.0,Argentina,South America,Spanish,0
3757,spotify:track:0C7OwfDvT7liF1V3LVAzS1,154,Alan Gomez,1.0,Alan Gomez,spotify:artist:6oMRQ5H3A2XA5I3RG3leni,cumbia 420,https://i.scdn.co/image/ab6761610000e5ebf2e4647517e8f7d5c138efaa,0,Si Me Tomo Una Cerveza - Remix,2020-11-16,1.0,https://i.scdn.co/image/ab67616d0000b2739133c479cca2a0151f807ecd,Dj Alan Gomez,64,150,12,219560,2021-02-11,0.606,0.662,1.0,0.0,-6.699,0.0885,0.0663,0.0,0.1,0.7020000000000001,204.155,148597.0,Argentina,South America,Spanish,0
3758,spotify:track:27RbEsHY7OdniHk3sepP5k,157,Fer Palacio,1.0,Fer Palacio,spotify:artist:4frBEXn8nhWzOVwfCSpuYB,cumbia pop,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84,0,Ponte Pa' Mix,2020-12-10,1.0,https://i.scdn.co/image/ab67616d0000b273bea7d494751cb95511845d5c,P2020,124,191,7,218297,2021-02-11,0.8109999999999999,0.51,0.0,1.0,-8.21,0.123,0.0789,0.0,0.046,0.816,100.01,185119.0,Argentina,South America,Spanish,0
3759,spotify:track:2WD9ggmpZE7Wodh3qVVCgg,158,Soda Stereo,1.0,Soda Stereo,spotify:artist:7An4yvF7hDYDolN4m5zKBp,post-punk argentina,https://i.scdn.co/image/ab6761610000e5eb4a6d2f5e161c011cdb9cef69,0,De Música Ligera,1983,20.0,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,Sony Special Products,158,164,11,218173,2021-02-11,0.542,0.7140000000000001,2.0,1.0,-8.045,0.028,0.00487,0.298,0.334,0.76,124.26,212893.0,Argentina,South America,Spanish,0
3760,spotify:track:60ynsPSSKe6O3sfwRnIBRf,159,Doja Cat,1.0,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,dance pop,https://i.scdn.co/image/ab6761610000e5eb727a2ac15afe659be999beba,0,Streets,2019-11-07,12.0,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,Kemosabe Records/RCA Records,159,175,2,217912,2021-02-11,0.7490000000000001,0.463,11.0,1.0,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,226987.0,Argentina,South America,Spanish,0
3761,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,160,The Police,1.0,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,album rock,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,0,Every Breath You Take,1983-06-17,11.0,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,Polydor Records,151,151,45,217346,2021-02-11,0.82,0.452,1.0,1.0,-9.796,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401,253920.0,Argentina,South America,Spanish,0
3762,spotify:track:3LNZSTiwQYL7BnTfHvIOII,162,Rafaga,1.0,Rafaga,spotify:artist:0CBKUzrf6yGdTgxAQbUUHS,cumbia villera,https://i.scdn.co/image/ab6761610000e5eb77e02619fadc267f6c212c6e,0,Una Cerveza,2016-01-20,10.0,https://i.scdn.co/image/ab67616d0000b273efb3ab9c0bbc31da0be962a4,"Leader Music, bajo licencia de Ráfaga",74,184,51,216975,2021-02-11,0.747,0.907,10.0,1.0,-1.921,0.0515,0.316,0.0,0.0879,0.757,98.005,240853.0,Argentina,South America,Spanish,0
3763,spotify:track:7MCFjPDImfjQv7GynHgVrR,164,Nicki Nicole,1.0,Nicki Nicole,spotify:artist:2UZIAOlrnyZmyzt1nuXr9y,trap latino,https://i.scdn.co/image/ab6761610000e5ebc4339841ed995cedbc0cff4e,0,Colocao,2020-05-13,1.0,https://i.scdn.co/image/ab67616d0000b273dfcbe5bdc2679e14090dad39,Sony Music Latin/DALE PLAY Records,1,138,39,215599,2021-02-11,0.8109999999999999,0.7120000000000001,10.0,0.0,-3.773,0.054000000000000006,0.28,0.0,0.106,0.5760000000000001,90.02,179967.0,Argentina,South America,Spanish,0
3764,spotify:track:017PF4Q3l4DBUiWoXk4OWT,165,Dua Lipa,1.0,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,uk pop,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,0,Break My Heart,2020-03-27,11.0,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,Warner Records,33,161,46,215401,2021-02-11,0.73,0.7290000000000001,4.0,0.0,-3.434,0.0884,0.16699999999999998,1.39e-06,0.349,0.467,113.011,221820.0,Argentina,South America,Spanish,0
3765,spotify:track:6dT5W7zuEcUZHnZuVlSIJ5,167,Los Huayra,1.0,Los Huayra,spotify:artist:796YUyTCTkXZAZg4CLUoWl,folklore argentino,https://i.scdn.co/image/ab6761610000e5eb9939e5522fe2a3f794a4c1e2,0,La Noche Sin Tí,2007-01-01,15.0,https://i.scdn.co/image/ab67616d0000b273307efab0ec1a1dfe0159f7e1,EMI Argentina,152,155,25,215177,2021-02-11,0.364,0.59,1.0,0.0,-6.686,0.043,0.5479999999999999,0.0,0.0914,0.446,81.311,258827.0,Argentina,South America,Spanish,0
3766,spotify:track:6Ow1077i96Aiun3cEH8Wqp,169,Fer Palacio,1.0,Fer Palacio,spotify:artist:4frBEXn8nhWzOVwfCSpuYB,rkt,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84,0,Previa y Cachengue 36 - Remix,2021-01-04,1.0,https://i.scdn.co/image/ab67616d0000b273449f2185e8f82310dff166e0,Fer Palacio,142,166,5,213555,2021-02-11,0.78,0.633,7.0,1.0,-8.084,0.0897,0.149,4.31e-05,0.1,0.71,99.946,999681.0,Argentina,South America,Spanish,0
3767,spotify:track:4SGCn3ZVXa7bepHuAdQvC9,170,La Beriso,1.0,La Beriso,spotify:artist:0Dy32zfSrQ332Bz8wsthKJ,argentine rock,https://i.scdn.co/image/ab6761610000e5eb68548e82ea0750cd52099c24,0,Madrugada,2014-10-07,14.0,https://i.scdn.co/image/ab67616d0000b27333ed1d470020d2aa61a6eeac,Ariola,116,152,86,213162,2021-02-11,0.637,0.455,11.0,1.0,-4.254,0.0308,0.165,0.0,0.26,0.619,147.233,281920.0,Argentina,South America,Spanish,0
3768,spotify:track:2TksvaRivgAEj780DgRB73,173,Sech,1.0,Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,trap latino,https://i.scdn.co/image/ab6761610000e5eb2f364933daca7516c6193ffe,0,911,2021-02-05,1.0,https://i.scdn.co/image/ab67616d0000b2735639a77e5474c51ec19701b8,Rich Music,173,-1,1,209453,2021-02-11,0.795,0.655,7.0,1.0,-3.815,0.0422,0.076,1.76e-06,0.29600000000000004,0.7440000000000001,93.029,215891.0,Argentina,South America,Spanish,0
3769,spotify:track:66ggNhGinVQLTYJODy6P74,174,Ulises Bueno,1.0,Ulises Bueno,spotify:artist:2UqRkW2wfEkZmyvKyTTv2W,cuarteto,https://i.scdn.co/image/ab6761610000e5eb2748a8fa4ef17ab891c13110,0,Intento,2015-10-13,15.0,https://i.scdn.co/image/ab67616d0000b273af0f384e5be1518e5436f457,Segundo A,52,181,142,208186,2021-02-11,0.7140000000000001,0.8440000000000001,1.0,1.0,-3.4810000000000003,0.0617,0.19,0.0,0.0719,0.626,145.976,233561.0,Argentina,South America,Spanish,0
3770,spotify:track:1wIUWGdTdhVk5gIPd0ULxX,175,La Vela Puerca,1.0,La Vela Puerca,spotify:artist:6nVcjUJemqpJjc1WevwTvL,rock uruguayo,https://i.scdn.co/image/ab6761610000e5eb1bb85fb4349fd61b46151fb4,0,Zafar,2004-01-01,14.0,https://i.scdn.co/image/ab67616d0000b27324a7874db45f85653ab70c4e,Surco,119,173,99,208049,2021-02-11,0.664,0.455,9.0,0.0,-5.291,0.0255,0.0758,1.5e-06,0.108,0.74,102.266,262000.0,Argentina,South America,Spanish,0
3771,spotify:track:380HmhwTE2NJgawn1NwkXi,176,J Balvin,1.0,J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,trap latino,https://i.scdn.co/image/ab6761610000e5eb5d0fc400392250a750a9403e,0,Rojo,2020-03-19,10.0,https://i.scdn.co/image/ab67616d0000b27335692baca45542527d742d0d,UMLE - Latino,4,159,50,208007,2021-02-11,0.6629999999999999,0.598,11.0,1.0,-4.042,0.17,0.193,8.02e-05,0.0856,0.4,172.245,150720.0,Argentina,South America,Spanish,0
3772,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,178,The Neighbourhood,1.0,The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,modern alternative rock,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816,0,Sweater Weather,2013-04-19,11.0,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921,Columbia,165,165,2,206699,2021-02-11,0.612,0.807,10.0,1.0,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0,Argentina,South America,Spanish,0
3773,spotify:track:3zdEuCK4xs12AMmvAh3kIn,179,Alan Gomez,1.0,Alan Gomez,spotify:artist:6oMRQ5H3A2XA5I3RG3leni,cumbia 420,https://i.scdn.co/image/ab6761610000e5ebf2e4647517e8f7d5c138efaa,0,Flow anti dea - Remix,2020-10-05,1.0,https://i.scdn.co/image/ab67616d0000b273ad57e3c2de730526179120a1,Dj Alan Gomez,139,-1,8,206076,2021-02-11,0.83,0.59,0.0,1.0,-6.494,0.0971,0.105,0.14,0.13699999999999998,0.507,102.003,141618.0,Argentina,South America,Spanish,0
3774,spotify:track:1DFDbSWdESvzWHHAe6BCQ3,180,La Delio Valdez,1.0,La Delio Valdez,spotify:artist:3tzacGOmngxUV8W8lU9h3Q,cumbia,https://i.scdn.co/image/ab6761610000e5ebd7302cafe80d9cff743f49e3,0,Inocente,2018-06-08,11.0,https://i.scdn.co/image/ab67616d0000b273b37a104320a3828707c11182,Independent,140,-1,7,205605,2021-02-11,0.606,0.7040000000000001,10.0,0.0,-3.2030000000000003,0.0285,0.391,0.0,0.109,0.6659999999999999,91.478,310296.0,Argentina,South America,Spanish,0
3775,spotify:track:5cBrOhKDyiJF9bPGUHKkG0,182,Dalex,1.0,Dalex,spotify:artist:0KPX4Ucy9dk82uj4GpKesn,latin,https://i.scdn.co/image/ab6761610000e5ebd1d344eba13e66f0cef274b6,0,+Linda,2020-04-20,1.0,https://i.scdn.co/image/ab67616d0000b273e7d31cb8e60c55b6fe1b80c0,Rich Music,38,174,36,204167,2021-02-11,0.66,0.503,9.0,1.0,-5.501,0.34,0.131,0.0,0.13,0.396,175.896,161748.0,Argentina,South America,Spanish,0
3776,spotify:track:2PkTjm1QAJCZbJ9MqC4RqA,183,Fito Paez,1.0,Fito Paez,spotify:artist:1bZNv4q3OxYq7mmnLha7Tu,latin alternative,https://i.scdn.co/image/ab6761610000e5eb48a2c040284bcba297a4e6a6,0,11 Y 6,1985-01-01,9.0,https://i.scdn.co/image/ab67616d0000b273921417baf700cc9da1d43b80,EMI Argentina,142,163,25,203905,2021-02-11,0.72,0.325,7.0,1.0,-16.922,0.0319,0.0756,0.0,0.308,0.318,101.3,178267.0,Argentina,South America,Spanish,0
3777,spotify:track:7qEHsqek33rTcFNT9PFqLf,184,Lewis Capaldi,1.0,Lewis Capaldi,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,pop,https://i.scdn.co/image/ab6761610000e5eb15cbff23945b9e4b2afa5348,0,Someone You Loved,2019-05-17,12.0,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,Vertigo Berlin,103,183,45,202502,2021-02-11,0.501,0.405,1.0,1.0,-5.6789999999999985,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,182161.0,Argentina,South America,Spanish,0
3778,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,185,Tiësto,1.0,Tiësto,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,dutch edm,https://i.scdn.co/image/ab6761610000e5eb8cb651b2e77c6d30b1de15e4,0,The Business,2020-09-16,1.0,https://i.scdn.co/image/ab67616d0000b273f461bbc21a9bcec43a926973,Atlantic Records,185,-1,1,201556,2021-02-11,0.7979999999999999,0.62,8.0,0.0,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,Argentina,South America,Spanish,0
3779,spotify:track:7fbuABzGfagLWkI54bxL6c,186,Patricio Rey y sus Redonditos de Ricota,1.0,Patricio Rey y sus Redonditos de Ricota,spotify:artist:6byQKddO1b34lXC2ZEjehQ,argentine rock,https://i.scdn.co/image/ab6761610000e5eb0af3bf2cf1b5d4d128759579,0,Un Ángel para Tu Soledad,1993-04-12,13.0,https://i.scdn.co/image/ab67616d0000b273074392d2ae6b119d67289def,Patricio Rey Discos,165,179,34,201329,2021-02-11,0.635,0.682,7.0,1.0,-7.072,0.0262,0.0304,1.9e-05,0.09,0.7120000000000001,134.97,231533.0,Argentina,South America,Spanish,0
3780,spotify:track:2yRhEaUfmf47BMfmztA2lu,187,Mambo DJ,1.0,Mambo DJ,spotify:artist:0Qdqf4cdxeMnSXZyCUo6d9,cumbia 420,https://i.scdn.co/image/ab6761610000e5eb3606c071d3240a5b302cced9,0,El Goloso RKT,2020-09-25,1.0,https://i.scdn.co/image/ab67616d0000b273d6cf14c293ca70043df673ca,MAMBO DJ,187,-1,1,201184,2021-02-11,0.85,0.846,7.0,1.0,-5.001,0.241,0.33,0.000421,0.453,0.615,94.028,203268.0,Argentina,South America,Spanish,0
3781,spotify:track:7q7XFO9av9VpNJSXKJwJxD,190,Las Pelotas,1.0,Las Pelotas,spotify:artist:1Qv4E1VgZOGnOYd99Kp5Bs,rock nacional,https://i.scdn.co/image/ab6761610000e5ebc98d7b93e3c0ad3b9fbd18e7,0,Personalmente,2010-11-09,10.0,https://i.scdn.co/image/ab67616d0000b27342f9364ececa955e466a43c6,Pop Art,107,176,187,199608,2021-02-11,0.5589999999999999,0.711,11.0,1.0,-7.186,0.0269,0.333,0.00219,0.394,0.769,155.934,250358.0,Argentina,South America,Spanish,0
3782,spotify:track:7gwwt1IaAWwmB7af0AcuBM,194,Harry Nach,1.0,Harry Nach,spotify:artist:0NnUMWDCDi1snuMja6IdxH,urbano chileno,https://i.scdn.co/image/ab6761610000e5eb30c53a750c325be4cb2dc37a,0,Tak Tiki Tak,2020-07-10,1.0,https://i.scdn.co/image/ab67616d0000b273076d9139e1384bb9d2cae070,Sony Music Entertainment Chile S.A,4,177,40,193150,2021-02-11,0.8009999999999999,0.579,11.0,0.0,-4.78,0.0813,0.333,0.000355,0.172,0.231,99.994,212406.0,Argentina,South America,Spanish,0
3783,spotify:track:0CgpCtEPvyDizcg2p47VrU,196,No Te Va Gustar,1.0,No Te Va Gustar,spotify:artist:4ZDoy7AWNgQVmX7T0u0B1j,rock en espanol,https://i.scdn.co/image/ab6761610000e5ebfa902c2fd91243e63cdd2a78,0,A las Nueve,2012-10-18,14.0,https://i.scdn.co/image/ab67616d0000b273e73cfb1faa1d5bde8cc96c08,Elefante Blanco,134,-1,133,192462,2021-02-11,0.625,0.804,4.0,0.0,-5.652,0.0268,0.236,8.22e-05,0.308,0.8270000000000001,129.931,207533.0,Argentina,South America,Spanish,0
3784,spotify:track:6gwaa6ElIixNTvu6RwkMyo,197,Gustavo Cerati,1.0,Gustavo Cerati,spotify:artist:1QOmebWGB6FdFtW7Bo3F0W,latin alternative,https://i.scdn.co/image/ab6761610000e5eb6d38c7aebc81afb076354b3b,0,Puente,1999-06-01,15.0,https://i.scdn.co/image/ab67616d0000b2731152471596980e1bba03b6ab,Ariola,133,189,117,192290,2021-02-11,0.444,0.471,10.0,1.0,-9.107,0.0322,0.00161,0.00159,0.14,0.205,76.335,273800.0,Argentina,South America,Spanish,0
3785,spotify:track:6qraVL4IJaIj0IuEexYJNa,198,Myke Towers,1.0,Myke Towers,spotify:artist:7iK8PXO48WeuP03g8YR51W,latin,https://i.scdn.co/image/ab6761610000e5eb9b7677e5bdee54a0ae0c8262,0,Explícito,2020-12-15,4.0,https://i.scdn.co/image/ab67616d0000b273cb2c4e2ce8467475b8a7e54b,White World Music,198,-1,1,192186,2021-02-11,0.828,0.83,2.0,1.0,-3.3710000000000004,0.047,0.348,1.6e-05,0.0613,0.422,95.007,195066.0,Argentina,South America,Spanish,0
3786,spotify:track:3kvT5YE6eyuUyRYmpyH6lS,200,Fer Palacio,1.0,Fer Palacio,spotify:artist:4frBEXn8nhWzOVwfCSpuYB,cumbia pop,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84,0,Previa y Cachengue 33 - Remix,2020-08-29,1.0,https://i.scdn.co/image/ab67616d0000b27354ab6c386ba6293309b3cfeb,Fer Palacio,72,-1,22,191197,2021-02-11,0.821,0.6409999999999999,9.0,1.0,-8.125,0.108,0.141,2.49e-06,0.104,0.785,99.995,643400.0,Argentina,South America,Spanish,0
3787,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,4,Farruko,1.0,Farruko,spotify:artist:329e4yvIujISKGKz1BZZbO,latin,https://i.scdn.co/image/ab6761610000e5eb53029f0f3a0a4b216b9f5df7,0,Pepas,2021-06-24,1.0,https://i.scdn.co/image/ab67616d0000b2734239a6aa89738d8f798168ad,Sony Music Latin,3,4,10,2148089,2021-09-30,0.762,0.7659999999999999,7.0,1.0,-3.955,0.0343,0.007759999999999999,6.979999999999999e-05,0.128,0.442,130.001,287120.0,Argentina,South America,Spanish,0
3788,spotify:track:4it6vaFbkGRUaQlwWUMg3v,7,Maria Becerra,1.0,Maria Becerra,spotify:artist:1DxLCyH42yaHKGK3cl5bvG,pop argentino,https://i.scdn.co/image/ab6761610000e5eb459b9d1006bd715a7e2d5663,0,Mi Debilidad,2021-08-26,11.0,https://i.scdn.co/image/ab67616d0000b2731c8755a712cc2635d4e4c82b,300 Entertainment,3,7,9,1748953,2021-09-30,0.74,0.649,7.0,1.0,-4.297,0.0601,0.172,0.000237,0.111,0.645,94.02,165957.0,Argentina,South America,Spanish,0
3789,spotify:track:3PwRuzdphgedcWVUOVYJ7I,9,Rauw Alejandro,1.0,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,trap latino,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,0,Cúrame,2021-06-25,14.0,https://i.scdn.co/image/ab67616d0000b273c1449d5655128274517f3733,Sony Music Latin/Duars Entertainment,9,10,10,1552442,2021-09-30,0.765,0.625,9.0,0.0,-3.599,0.0548,0.584,0.00111,0.112,0.262,102.101,164706.0,Argentina,South America,Spanish,0
